selection_coefficient,fasta_file,Tajimas_D,Tajima_pi,num_of_mutation,snps_file,matrix_image_file,ancestral_seq,snps_image,output_file,average_h
0.7034,output/output_selection/fasta/selection_0.7034.fasta,-2.731317099783578,0.00012876436892196656,347.0,output/output_selection/snps/snps_0.7034.fasta,output/output_selection/matrix/matrix_0.7034.txt,output/output_selection/ancestral_sequence/ancestral_0.7034.fasta,output/output_selection/images/image_0.7034.png,output/output_selection/h_result/h_0.7034.txt,16848.8
0.7313,output/output_selection/fasta/selection_0.7313.fasta,-2.658270442336491,0.0001024272585556968,252.0,output/output_selection/snps/snps_0.7313.fasta,output/output_selection/matrix/matrix_0.7313.txt,output/output_selection/ancestral_sequence/ancestral_0.7313.fasta,output/output_selection/images/image_0.7313.png,output/output_selection/h_result/h_0.7313.txt,17894.1
0.7566,output/output_selection/fasta/selection_0.7566.fasta,-2.691899267183008,0.00011522309019333998,295.0,output/output_selection/snps/snps_0.7566.fasta,output/output_selection/matrix/matrix_0.7566.txt,output/output_selection/ancestral_sequence/ancestral_0.7566.fasta,output/output_selection/images/image_0.7566.png,output/output_selection/h_result/h_0.7566.txt,20452.0
0.7628,output/output_selection/fasta/selection_0.7628.fasta,-2.6928144426413763,9.374249691846486e-05,243.0,output/output_selection/snps/snps_0.7628.fasta,output/output_selection/matrix/matrix_0.7628.txt,output/output_selection/ancestral_sequence/ancestral_0.7628.fasta,output/output_selection/images/image_0.7628.png,output/output_selection/h_result/h_0.7628.txt,22476.2
0.7659,output/output_selection/fasta/selection_0.7659.fasta,-2.6971775498434942,0.00011392411328411928,294.0,output/output_selection/snps/snps_0.7659.fasta,output/output_selection/matrix/matrix_0.7659.txt,output/output_selection/ancestral_sequence/ancestral_0.7659.fasta,output/output_selection/images/image_0.7659.png,output/output_selection/h_result/h_0.7659.txt,13981.9
0.769,output/output_selection/fasta/selection_0.769.fasta,-2.7559846278271682,0.00010515046364687824,297.0,output/output_selection/snps/snps_0.769.fasta,output/output_selection/matrix/matrix_0.769.txt,output/output_selection/ancestral_sequence/ancestral_0.769.fasta,output/output_selection/images/image_0.769.png,output/output_selection/h_result/h_0.769.txt,20245.3
0.7721,output/output_selection/fasta/selection_0.7721.fasta,-2.6950671276962703,0.0001028312949193736,266.0,output/output_selection/snps/snps_0.7721.fasta,output/output_selection/matrix/matrix_0.7721.txt,output/output_selection/ancestral_sequence/ancestral_0.7721.fasta,output/output_selection/images/image_0.7721.png,output/output_selection/h_result/h_0.7721.txt,19179.8
0.7752,output/output_selection/fasta/selection_0.7752.fasta,-2.6002590784704145,0.00010110403946465545,231.0,output/output_selection/snps/snps_0.7752.fasta,output/output_selection/matrix/matrix_0.7752.txt,output/output_selection/ancestral_sequence/ancestral_0.7752.fasta,output/output_selection/images/image_0.7752.png,output/output_selection/h_result/h_0.7752.txt,19136.8
0.7977,output/output_selection/fasta/selection_0.7977.fasta,-2.6188314874150693,9.18617076455495e-05,216.0,output/output_selection/snps/snps_0.7977.fasta,output/output_selection/matrix/matrix_0.7977.txt,output/output_selection/ancestral_sequence/ancestral_0.7977.fasta,output/output_selection/images/image_0.7977.png,output/output_selection/h_result/h_0.7977.txt,22120.7
0.8377,output/output_selection/fasta/selection_0.8377.fasta,-2.6942106287724346,9.109201837274517e-05,237.0,output/output_selection/snps/snps_0.8377.fasta,output/output_selection/matrix/matrix_0.8377.txt,output/output_selection/ancestral_sequence/ancestral_0.8377.fasta,output/output_selection/images/image_0.8377.png,output/output_selection/h_result/h_0.8377.txt,18909.6
0.8501,output/output_selection/fasta/selection_0.8501.fasta,-2.6542339397973302,9.480511255493477e-05,233.0,output/output_selection/snps/snps_0.8501.fasta,output/output_selection/matrix/matrix_0.8501.txt,output/output_selection/ancestral_sequence/ancestral_0.8501.fasta,output/output_selection/images/image_0.8501.png,output/output_selection/h_result/h_0.8501.txt,18157.0
0.8816,output/output_selection/fasta/selection_0.8816.fasta,-2.6908410201924293,9.155059964551833e-05,237.0,output/output_selection/snps/snps_0.8816.fasta,output/output_selection/matrix/matrix_0.8816.txt,output/output_selection/ancestral_sequence/ancestral_0.8816.fasta,output/output_selection/images/image_0.8816.png,output/output_selection/h_result/h_0.8816.txt,19576.7
0.8878,output/output_selection/fasta/selection_0.8878.fasta,-2.67214825540895,0.00010210806982839211,256.0,output/output_selection/snps/snps_0.8878.fasta,output/output_selection/matrix/matrix_0.8878.txt,output/output_selection/ancestral_sequence/ancestral_0.8878.fasta,output/output_selection/images/image_0.8878.png,output/output_selection/h_result/h_0.8878.txt,21433.0
0.8909,output/output_selection/fasta/selection_0.8909.fasta,-2.602712604959996,0.00014872578546941767,335.0,output/output_selection/snps/snps_0.8909.fasta,output/output_selection/matrix/matrix_0.8909.txt,output/output_selection/ancestral_sequence/ancestral_0.8909.fasta,output/output_selection/images/image_0.8909.png,output/output_selection/h_result/h_0.8909.txt,18744.8
0.9033,output/output_selection/fasta/selection_0.9033.fasta,-2.654460719120234,0.00013277240964964032,321.0,output/output_selection/snps/snps_0.9033.fasta,output/output_selection/matrix/matrix_0.9033.txt,output/output_selection/ancestral_sequence/ancestral_0.9033.fasta,output/output_selection/images/image_0.9033.png,output/output_selection/h_result/h_0.9033.txt,12503.1
0.9334,output/output_selection/fasta/selection_0.9334.fasta,-2.6179362142040232,0.00015033587037866953,345.0,output/output_selection/snps/snps_0.9334.fasta,output/output_selection/matrix/matrix_0.9334.txt,output/output_selection/ancestral_sequence/ancestral_0.9334.fasta,output/output_selection/images/image_0.9334.png,output/output_selection/h_result/h_0.9334.txt,20252.4
0.9472,output/output_selection/fasta/selection_0.9472.fasta,-2.6047125300045666,9.03970758272212e-05,209.0,output/output_selection/snps/snps_0.9472.fasta,output/output_selection/matrix/matrix_0.9472.txt,output/output_selection/ancestral_sequence/ancestral_0.9472.fasta,output/output_selection/images/image_0.9472.png,output/output_selection/h_result/h_0.9472.txt,19901.1
0.9534,output/output_selection/fasta/selection_0.9534.fasta,-2.6519119837248155,0.00012717448583089873,307.0,output/output_selection/snps/snps_0.9534.fasta,output/output_selection/matrix/matrix_0.9534.txt,output/output_selection/ancestral_sequence/ancestral_0.9534.fasta,output/output_selection/images/image_0.9534.png,output/output_selection/h_result/h_0.9534.txt,16813.2
0.9565,output/output_selection/fasta/selection_0.9565.fasta,-2.6818289367467987,0.00011359280346590428,287.0,output/output_selection/snps/snps_0.9565.fasta,output/output_selection/matrix/matrix_0.9565.txt,output/output_selection/ancestral_sequence/ancestral_0.9565.fasta,output/output_selection/images/image_0.9565.png,output/output_selection/h_result/h_0.9565.txt,14831.6
0.006,output/output_selection/fasta/selection_0.006.fasta,-0.4587205927470416,0.0016010688377964687,958.0,output/output_selection/snps/snps_0.006.fasta,output/output_selection/matrix/matrix_0.006.txt,output/output_selection/ancestral_sequence/ancestral_0.006.fasta,output/output_selection/images/image_0.006.png,output/output_selection/h_result/h_0.006.txt,4861.53
0.0167,output/output_selection/fasta/selection_0.0167.fasta,-0.996927569285878,0.000746241022438261,547.0,output/output_selection/snps/snps_0.0167.fasta,output/output_selection/matrix/matrix_0.0167.txt,output/output_selection/ancestral_sequence/ancestral_0.0167.fasta,output/output_selection/images/image_0.0167.png,output/output_selection/h_result/h_0.0167.txt,12941.8
0.0411,output/output_selection/fasta/selection_0.0411.fasta,-2.160662729060203,0.00027672046511858063,396.0,output/output_selection/snps/snps_0.0411.fasta,output/output_selection/matrix/matrix_0.0411.txt,output/output_selection/ancestral_sequence/ancestral_0.0411.fasta,output/output_selection/images/image_0.0411.png,output/output_selection/h_result/h_0.0411.txt,16366.2
0.0548,output/output_selection/fasta/selection_0.0548.fasta,-2.020233098823844,0.0002570863180257085,331.0,output/output_selection/snps/snps_0.0548.fasta,output/output_selection/matrix/matrix_0.0548.txt,output/output_selection/ancestral_sequence/ancestral_0.0548.fasta,output/output_selection/images/image_0.0548.png,output/output_selection/h_result/h_0.0548.txt,21356.6
0.0792,output/output_selection/fasta/selection_0.0792.fasta,-2.6789390867010043,0.00014918032637855372,371.0,output/output_selection/snps/snps_0.0792.fasta,output/output_selection/matrix/matrix_0.0792.txt,output/output_selection/ancestral_sequence/ancestral_0.0792.fasta,output/output_selection/images/image_0.0792.png,output/output_selection/h_result/h_0.0792.txt,20387.7
0.0929,output/output_selection/fasta/selection_0.0929.fasta,-2.7003280853891862,0.0001162352012843504,301.0,output/output_selection/snps/snps_0.0929.fasta,output/output_selection/matrix/matrix_0.0929.txt,output/output_selection/ancestral_sequence/ancestral_0.0929.fasta,output/output_selection/images/image_0.0929.png,output/output_selection/h_result/h_0.0929.txt,16186.7
0.1173,output/output_selection/fasta/selection_0.1173.fasta,-1.3485141704654506,0.0005186837020518691,446.0,output/output_selection/snps/snps_0.1173.fasta,output/output_selection/matrix/matrix_0.1173.txt,output/output_selection/ancestral_sequence/ancestral_0.1173.fasta,output/output_selection/images/image_0.1173.png,output/output_selection/h_result/h_0.1173.txt,16210.7
0.1417,output/output_selection/fasta/selection_0.1417.fasta,-2.255253428665731,0.0002573226792984589,399.0,output/output_selection/snps/snps_0.1417.fasta,output/output_selection/matrix/matrix_0.1417.txt,output/output_selection/ancestral_sequence/ancestral_0.1417.fasta,output/output_selection/images/image_0.1417.png,output/output_selection/h_result/h_0.1417.txt,13074.6
0.1447,output/output_selection/fasta/selection_0.1447.fasta,-2.6903534114074925,0.0001101342521928312,282.0,output/output_selection/snps/snps_0.1447.fasta,output/output_selection/matrix/matrix_0.1447.txt,output/output_selection/ancestral_sequence/ancestral_0.1447.fasta,output/output_selection/images/image_0.1447.png,output/output_selection/h_result/h_0.1447.txt,19048.5
0.1798,output/output_selection/fasta/selection_0.1798.fasta,-2.6738296922951337,9.386572800938618e-05,237.0,output/output_selection/snps/snps_0.1798.fasta,output/output_selection/matrix/matrix_0.1798.txt,output/output_selection/ancestral_sequence/ancestral_0.1798.fasta,output/output_selection/images/image_0.1798.png,output/output_selection/h_result/h_0.1798.txt,18376.6
0.2042,output/output_selection/fasta/selection_0.2042.fasta,-2.3872192932529694,0.00019697782820151568,347.0,output/output_selection/snps/snps_0.2042.fasta,output/output_selection/matrix/matrix_0.2042.txt,output/output_selection/ancestral_sequence/ancestral_0.2042.fasta,output/output_selection/images/image_0.2042.png,output/output_selection/h_result/h_0.2042.txt,21809.9
0.2179,output/output_selection/fasta/selection_0.2179.fasta,-1.9629490949537636,0.0003337259556697375,411.0,output/output_selection/snps/snps_0.2179.fasta,output/output_selection/matrix/matrix_0.2179.txt,output/output_selection/ancestral_sequence/ancestral_0.2179.fasta,output/output_selection/images/image_0.2179.png,output/output_selection/h_result/h_0.2179.txt,17877.7
0.2316,output/output_selection/fasta/selection_0.2316.fasta,-2.626667636317607,0.00014771973492386253,343.0,output/output_selection/snps/snps_0.2316.fasta,output/output_selection/matrix/matrix_0.2316.txt,output/output_selection/ancestral_sequence/ancestral_0.2316.fasta,output/output_selection/images/image_0.2316.png,output/output_selection/h_result/h_0.2316.txt,19884.1
0.2667,output/output_selection/fasta/selection_0.2667.fasta,-2.518705608387032,0.00019277989038291404,390.0,output/output_selection/snps/snps_0.2667.fasta,output/output_selection/matrix/matrix_0.2667.txt,output/output_selection/ancestral_sequence/ancestral_0.2667.fasta,output/output_selection/images/image_0.2667.png,output/output_selection/h_result/h_0.2667.txt,13855.5
0.2697,output/output_selection/fasta/selection_0.2697.fasta,-1.6453485240281005,0.0004913324604127728,494.0,output/output_selection/snps/snps_0.2697.fasta,output/output_selection/matrix/matrix_0.2697.txt,output/output_selection/ancestral_sequence/ancestral_0.2697.fasta,output/output_selection/images/image_0.2697.png,output/output_selection/h_result/h_0.2697.txt,15983.2
0.3048,output/output_selection/fasta/selection_0.3048.fasta,-2.663051829953848,0.00014485915746903082,353.0,output/output_selection/snps/snps_0.3048.fasta,output/output_selection/matrix/matrix_0.3048.txt,output/output_selection/ancestral_sequence/ancestral_0.3048.fasta,output/output_selection/images/image_0.3048.png,output/output_selection/h_result/h_0.3048.txt,12143.2
0.3078,output/output_selection/fasta/selection_0.3078.fasta,-2.5914669261525365,0.00011535642219335346,259.0,output/output_selection/snps/snps_0.3078.fasta,output/output_selection/matrix/matrix_0.3078.txt,output/output_selection/ancestral_sequence/ancestral_0.3078.fasta,output/output_selection/images/image_0.3078.png,output/output_selection/h_result/h_0.3078.txt,17078.8
0.3185,output/output_selection/fasta/selection_0.3185.fasta,-2.523699511869936,0.00019622026001962184,399.0,output/output_selection/snps/snps_0.3185.fasta,output/output_selection/matrix/matrix_0.3185.txt,output/output_selection/ancestral_sequence/ancestral_0.3185.fasta,output/output_selection/images/image_0.3185.png,output/output_selection/h_result/h_0.3185.txt,16593.2
0.3322,output/output_selection/fasta/selection_0.3322.fasta,-2.508037429065612,0.00016273574637990922,327.0,output/output_selection/snps/snps_0.3322.fasta,output/output_selection/matrix/matrix_0.3322.txt,output/output_selection/ancestral_sequence/ancestral_0.3322.fasta,output/output_selection/images/image_0.3322.png,output/output_selection/h_result/h_0.3322.txt,19079.7
0.378,output/output_selection/fasta/selection_0.378.fasta,-2.552020146353701,0.00017459219347200426,368.0,output/output_selection/snps/snps_0.378.fasta,output/output_selection/matrix/matrix_0.378.txt,output/output_selection/ancestral_sequence/ancestral_0.378.fasta,output/output_selection/images/image_0.378.png,output/output_selection/h_result/h_0.378.txt,19666.5
0.3917,output/output_selection/fasta/selection_0.3917.fasta,-2.5736526180838855,0.0001800749669270985,389.0,output/output_selection/snps/snps_0.3917.fasta,output/output_selection/matrix/matrix_0.3917.txt,output/output_selection/ancestral_sequence/ancestral_0.3917.fasta,output/output_selection/images/image_0.3917.png,output/output_selection/h_result/h_0.3917.txt,20217.7
