bottleneck_intensity,fasta_file,Tajimas_D,Tajima_pi,num_of_mutation,snps_file,matrix_image_file,ancestral_seq,snps_image,output_file,average_h,category_sfs_1,category_sfs_2,category_sfs_3,category_sfs_4,category_sfs_5,category_sfs_6,category_sfs_7,category_sfs_8,category_sfs_9
0.037000000000000005,output/output_bottleneck/fasta/bottleneck_0.037.fasta,-0.2243788818538092,0.0017446532605381105,967.0,output/output_bottleneck/snps/bottleneck_0.037.fasta,output/output_bottleneck/matrix/matrix_0.037.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.037.fasta,output/output_bottleneck/images/image_0.037.png,output/output_bottleneck/h_result/h_0.037.txt,3595.38,,,,,,,,,
0.04,output/output_bottleneck/fasta/bottleneck_0.04.fasta,-0.4307654682918725,0.0016820963103500331,997.0,output/output_bottleneck/snps/bottleneck_0.04.fasta,output/output_bottleneck/matrix/matrix_0.04.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.04.fasta,output/output_bottleneck/images/image_0.04.png,output/output_bottleneck/h_result/h_0.04.txt,4186.44,0.11033099,0.05315948,0.0882648,0.06218656,0.03711133,0.07723168,0.1755266199999999,0.05015045999999999,0.05717153999999999
0.0858,output/output_bottleneck/fasta/bottleneck_0.0858.fasta,0.32111579234223153,0.002455858269700141,1162.0,output/output_bottleneck/snps/bottleneck_0.0858.fasta,output/output_bottleneck/matrix/matrix_0.0858.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.0858.fasta,output/output_bottleneck/images/image_0.0858.png,output/output_bottleneck/h_result/h_0.0858.txt,3350.45,0.07745267,0.05851979,0.08003442,0.09036143999999999,0.04216867,0.09896730000000001,0.21772811,0.07314975,0.04991398000000001
0.0995,output/output_bottleneck/fasta/bottleneck_0.0995.fasta,0.4971610083265943,0.0024147354486051213,1091.0,output/output_bottleneck/snps/bottleneck_0.0995.fasta,output/output_bottleneck/matrix/matrix_0.0995.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.0995.fasta,output/output_bottleneck/images/image_0.0995.png,output/output_bottleneck/h_result/h_0.0995.txt,4002.56,0.09349221,0.04216315,0.09532539000000001,0.07149405,0.05682860000000001,0.10815763999999999,0.22089819999999993,0.08799265,0.05774516999999999
0.1025,output/output_bottleneck/fasta/bottleneck_0.1025.fasta,0.14588738336426615,0.0022397513398603602,1112.0,output/output_bottleneck/snps/bottleneck_0.1025.fasta,output/output_bottleneck/matrix/matrix_0.1025.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.1025.fasta,output/output_bottleneck/images/image_0.1025.png,output/output_bottleneck/h_result/h_0.1025.txt,3883.2,0.09442446,0.07733813,0.05395684,0.10701439000000001,0.040467630000000004,0.06564747000000001,0.19604313999999998,0.09802153999999999,0.04316546
0.1102,output/output_bottleneck/fasta/bottleneck_0.1102.fasta,-0.3814028963154151,0.0015572834170648221,908.0,output/output_bottleneck/snps/bottleneck_0.1102.fasta,output/output_bottleneck/matrix/matrix_0.1102.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.1102.fasta,output/output_bottleneck/images/image_0.1102.png,output/output_bottleneck/h_result/h_0.1102.txt,6105.95,0.15638767,0.04405286,0.10352423,0.09581497000000001,0.09801762,0.10022026,0.09471364000000003,0.06277533,0.09691628999999999
0.1239,output/output_bottleneck/fasta/bottleneck_0.1239.fasta,0.5633007797558685,0.002172186358944505,965.0,output/output_bottleneck/snps/bottleneck_0.1239.fasta,output/output_bottleneck/matrix/matrix_0.1239.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.1239.fasta,output/output_bottleneck/images/image_0.1239.png,output/output_bottleneck/h_result/h_0.1239.txt,4267.78,0.07979275,0.0373057,0.07772021,0.06632124,0.04974093,0.10673576000000001,0.2797927499999999,0.05699485,0.03834197999999999
0.1406,output/output_bottleneck/fasta/bottleneck_0.1406.fasta,-0.3101107403401687,0.001599278956705394,911.0,output/output_bottleneck/snps/bottleneck_0.1406.fasta,output/output_bottleneck/matrix/matrix_0.1406.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.1406.fasta,output/output_bottleneck/images/image_0.1406.png,output/output_bottleneck/h_result/h_0.1406.txt,4362.16,0.09001098,0.0856202,0.05049397,0.10537870999999999,0.09001098,0.09549943999999999,0.13282104,0.03732159,0.10318329000000001
0.162,output/output_bottleneck/fasta/bottleneck_0.162.fasta,0.3218884368632631,0.0024584804657004143,1163.0,output/output_bottleneck/snps/bottleneck_0.162.fasta,output/output_bottleneck/matrix/matrix_0.162.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.162.fasta,output/output_bottleneck/images/image_0.162.png,output/output_bottleneck/h_result/h_0.162.txt,4618.09,0.10232158,0.06534824,0.06792777,0.072227,0.02149614,0.13155632,0.22441960999999994,0.07222703000000001,0.06620809999999999
0.165,output/output_bottleneck/fasta/bottleneck_0.165.fasta,0.1876191272776582,0.0021825236293091686,1071.0,output/output_bottleneck/snps/bottleneck_0.165.fasta,output/output_bottleneck/matrix/matrix_0.165.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.165.fasta,output/output_bottleneck/images/image_0.165.png,output/output_bottleneck/h_result/h_0.165.txt,3937.94,0.0821662,0.05135387,0.10644258000000001,0.08029878,0.030812319999999997,0.13818861,0.17740427,0.07469653999999999,0.06069093999999999
0.1727,output/output_bottleneck/fasta/bottleneck_0.1727.fasta,-0.0334200726319145,0.0019737095558337485,1032.0,output/output_bottleneck/snps/bottleneck_0.1727.fasta,output/output_bottleneck/matrix/matrix_0.1727.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.1727.fasta,output/output_bottleneck/images/image_0.1727.png,output/output_bottleneck/h_result/h_0.1727.txt,3023.99,0.11821705,0.06007752,0.07558139999999999,0.054263570000000004,0.056201539999999994,0.12306202000000002,0.15891473000000003,0.05038759,0.09108524000000003
0.2001,output/output_bottleneck/fasta/bottleneck_0.2001.fasta,0.3356769755124311,0.002565140005165616,1209.0,output/output_bottleneck/snps/bottleneck_0.2001.fasta,output/output_bottleneck/matrix/matrix_0.2001.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.2001.fasta,output/output_bottleneck/images/image_0.2001.png,output/output_bottleneck/h_result/h_0.2001.txt,3515.13,0.06699752,0.02894955,0.046319280000000004,0.063689,0.0885029,0.09842847,0.19354841999999997,0.09925560000000001,0.06699753
0.2031,output/output_bottleneck/fasta/bottleneck_0.2031.fasta,0.2275965371386792,0.0026023254918966076,1263.0,output/output_bottleneck/snps/bottleneck_0.2031.fasta,output/output_bottleneck/matrix/matrix_0.2031.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.2031.fasta,output/output_bottleneck/images/image_0.2031.png,output/output_bottleneck/h_result/h_0.2031.txt,3723.39,0.06571655,0.04908947,0.09342835,0.09105305,0.07046714999999999,0.15360253,0.16943782999999996,0.07284245999999998,0.060965969999999994
0.2275,output/output_bottleneck/fasta/bottleneck_0.2275.fasta,0.09305413502365052,0.002180652940945344,1099.0,output/output_bottleneck/snps/bottleneck_0.2275.fasta,output/output_bottleneck/matrix/matrix_0.2275.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.2275.fasta,output/output_bottleneck/images/image_0.2275.png,output/output_bottleneck/h_result/h_0.2275.txt,2799.57,0.08280255,0.07097361,0.09099181,0.11010009,0.06733393,0.09918107999999999,0.18198359,0.06460416,0.05732484000000003
0.2352,output/output_bottleneck/fasta/bottleneck_0.2352.fasta,0.7436499976724152,0.002444916964971775,1039.0,output/output_bottleneck/snps/bottleneck_0.2352.fasta,output/output_bottleneck/matrix/matrix_0.2352.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.2352.fasta,output/output_bottleneck/images/image_0.2352.png,output/output_bottleneck/h_result/h_0.2352.txt,3671.84,0.10972089,0.06352262,0.08565929,0.05582291,0.08950915000000001,0.10298364,0.23291627,0.09720886000000001,0.04234843
0.2489,output/output_bottleneck/fasta/bottleneck_0.2489.fasta,0.33995307257202884,0.0020924053385728888,985.0,output/output_bottleneck/snps/bottleneck_0.2489.fasta,output/output_bottleneck/matrix/matrix_0.2489.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.2489.fasta,output/output_bottleneck/images/image_0.2489.png,output/output_bottleneck/h_result/h_0.2489.txt,3989.12,0.11370558,0.04467005,0.07208122,0.12182741000000001,0.03350254,0.09543146000000002,0.22335022999999998,0.07817260999999999,0.036548250000000004
0.2626,output/output_bottleneck/fasta/bottleneck_0.2626.fasta,-0.2316960253197066,0.0017568450578120465,976.0,output/output_bottleneck/snps/bottleneck_0.2626.fasta,output/output_bottleneck/matrix/matrix_0.2626.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.2626.fasta,output/output_bottleneck/images/image_0.2626.png,output/output_bottleneck/h_result/h_0.2626.txt,4431.75,0.08401639,0.06659836,0.08709017,0.09733606,0.0614754,0.15368851,0.14549178000000001,0.03790983,0.047131139999999995
0.287,output/output_bottleneck/fasta/bottleneck_0.287.fasta,0.1572989333738191,0.002188355894218846,1083.0,output/output_bottleneck/snps/bottleneck_0.287.fasta,output/output_bottleneck/matrix/matrix_0.287.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.287.fasta,output/output_bottleneck/images/image_0.287.png,output/output_bottleneck/h_result/h_0.287.txt,3327.6,0.10710988,0.06186519,0.07940905000000001,0.08679593,0.07571561,0.10341644000000003,0.20683287000000006,0.03970451,0.06648198999999999
0.3007,output/output_bottleneck/fasta/bottleneck_0.3007.fasta,-0.1974400548743944,0.0017594288703577665,967.0,output/output_bottleneck/snps/bottleneck_0.3007.fasta,output/output_bottleneck/matrix/matrix_0.3007.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.3007.fasta,output/output_bottleneck/images/image_0.3007.png,output/output_bottleneck/h_result/h_0.3007.txt,5343.05,0.09824199,0.08996898,0.07238883,0.07445708000000001,0.08996897,0.10754912,0.15305066999999997,0.037228550000000006,0.07032057
0.3114,output/output_bottleneck/fasta/bottleneck_0.3114.fasta,-0.2360169505504371,0.0016483633143466586,917.0,output/output_bottleneck/snps/bottleneck_0.3114.fasta,output/output_bottleneck/matrix/matrix_0.3114.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.3114.fasta,output/output_bottleneck/images/image_0.3114.png,output/output_bottleneck/h_result/h_0.3114.txt,3498.0,0.07524537,0.087241,0.10359869,0.10796074,0.04143949,0.09051255,0.17448200999999997,0.04253002,0.07197385000000002
0.3251,output/output_bottleneck/fasta/bottleneck_0.3251.fasta,0.3048578768454808,0.0022326786833141844,1061.0,output/output_bottleneck/snps/bottleneck_0.3251.fasta,output/output_bottleneck/matrix/matrix_0.3251.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.3251.fasta,output/output_bottleneck/images/image_0.3251.png,output/output_bottleneck/h_result/h_0.3251.txt,3491.91,0.08294062,0.06220547,0.11121583000000002,0.05560791,0.047125349999999996,0.08294062000000002,0.20358153,0.10273328,0.042412830000000006
0.4745,output/output_bottleneck/fasta/bottleneck_0.4745.fasta,-0.4165997871159688,0.0016731448847127654,987.0,output/output_bottleneck/snps/bottleneck_0.4745.fasta,output/output_bottleneck/matrix/matrix_0.4745.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.4745.fasta,output/output_bottleneck/images/image_0.4745.png,output/output_bottleneck/h_result/h_0.4745.txt,5458.85,0.10840932,0.0597771,0.1550152,0.07294833,0.049645390000000005,0.10536981,0.11955419999999997,0.060790260000000006,0.13475173999999998
0.5097,output/output_bottleneck/fasta/bottleneck_0.5097.fasta,0.5397281283701608,0.002403046676603957,1074.0,output/output_bottleneck/snps/bottleneck_0.5097.fasta,output/output_bottleneck/matrix/matrix_0.5097.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.5097.fasta,output/output_bottleneck/images/image_0.5097.png,output/output_bottleneck/h_result/h_0.5097.txt,4008.39,0.07541899,0.0689013,0.09310987000000001,0.06797021,0.06331471,0.09497207,0.24022348000000004,0.08752326999999999,0.04096836
0.54,output/output_bottleneck/fasta/bottleneck_0.54.fasta,-0.5037607197248339,0.0016704661236215937,1015.0,output/output_bottleneck/snps/bottleneck_0.54.fasta,output/output_bottleneck/matrix/matrix_0.54.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.54.fasta,output/output_bottleneck/images/image_0.54.png,output/output_bottleneck/h_result/h_0.54.txt,4594.96,0.14384236,0.05615764,0.10541872,0.07192118,0.08177339,0.07290641,0.12512318999999997,0.054187189999999996,0.09852215999999998
0.5691,output/output_bottleneck/fasta/bottleneck_0.5691.fasta,0.2159396867351095,0.0019717883629244573,960.0,output/output_bottleneck/snps/bottleneck_0.5691.fasta,output/output_bottleneck/matrix/matrix_0.5691.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.5691.fasta,output/output_bottleneck/images/image_0.5691.png,output/output_bottleneck/h_result/h_0.5691.txt,3637.58,0.12916667,0.04895833,0.084375,0.059375,0.05208333,0.14687499,0.20208332999999998,0.06666669,0.052083330000000004
0.5722,output/output_bottleneck/fasta/bottleneck_0.5722.fasta,0.01756560104861062,0.0014949042428767654,770.0,output/output_bottleneck/snps/bottleneck_0.5722.fasta,output/output_bottleneck/matrix/matrix_0.5722.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.5722.fasta,output/output_bottleneck/images/image_0.5722.png,output/output_bottleneck/h_result/h_0.5722.txt,3563.86,0.08701299,0.06753247,0.09090909,0.08701299000000001,0.05324675,0.11558440999999998,0.1792207800000001,0.06753248,0.04285712
0.5751,output/output_bottleneck/fasta/bottleneck_0.5751.fasta,0.5549035850264906,0.002401062858058304,1069.0,output/output_bottleneck/snps/bottleneck_0.5751.fasta,output/output_bottleneck/matrix/matrix_0.5751.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.5751.fasta,output/output_bottleneck/images/image_0.5751.png,output/output_bottleneck/h_result/h_0.5751.txt,4375.84,0.05519177,0.03274088,0.04303087,0.07764265,0.13470533,0.1412535,0.20392892999999998,0.06454628999999998,0.05425631
0.6132,output/output_bottleneck/fasta/bottleneck_0.6132.fasta,-0.6111410219626757,0.0013501036706804624,852.0,output/output_bottleneck/snps/bottleneck_0.6132.fasta,output/output_bottleneck/matrix/matrix_0.6132.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.6132.fasta,output/output_bottleneck/images/image_0.6132.png,output/output_bottleneck/h_result/h_0.6132.txt,4770.73,0.10915493,0.05985915,0.10680751,0.12676056000000002,0.07394366,0.07394366999999999,0.13262914000000003,0.034037590000000006,0.08568076000000001
0.6239,output/output_bottleneck/fasta/bottleneck_0.6239.fasta,-0.04914196431879757,0.0016199393561619922,851.0,output/output_bottleneck/snps/bottleneck_0.6239.fasta,output/output_bottleneck/matrix/matrix_0.6239.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.6239.fasta,output/output_bottleneck/images/image_0.6239.png,output/output_bottleneck/h_result/h_0.6239.txt,4545.64,0.09988249,0.08578143,0.043478260000000005,0.07990599000000001,0.05640423,0.12925969,0.16568743,0.06580495,0.06227968
0.6376,output/output_bottleneck/fasta/bottleneck_0.6376.fasta,0.0968886285300485,0.0016110182332520148,811.0,output/output_bottleneck/snps/bottleneck_0.6376.fasta,output/output_bottleneck/matrix/matrix_0.6376.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.6376.fasta,output/output_bottleneck/images/image_0.6376.png,output/output_bottleneck/h_result/h_0.6376.txt,4464.6,0.09001233,0.08877928,0.061652280000000004,0.0431566,0.0702836,0.10850801999999998,0.18618988,0.06658447,0.06041925999999999
0.6941,output/output_bottleneck/fasta/bottleneck_0.6941.fasta,0.21202295317618425,0.001973758040197381,962.0,output/output_bottleneck/snps/bottleneck_0.6941.fasta,output/output_bottleneck/matrix/matrix_0.6941.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.6941.fasta,output/output_bottleneck/images/image_0.6941.png,output/output_bottleneck/h_result/h_0.6941.txt,3310.93,0.07484407,0.04573805,0.08004158,0.08939708,0.07484407,0.12474011999999998,0.17671517999999992,0.07276505999999999,0.06237005
0.7245,output/output_bottleneck/fasta/bottleneck_0.7245.fasta,0.29679299731569625,0.0018289938312738196,871.0,output/output_bottleneck/snps/bottleneck_0.7245.fasta,output/output_bottleneck/matrix/matrix_0.7245.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.7245.fasta,output/output_bottleneck/images/image_0.7245.png,output/output_bottleneck/h_result/h_0.7245.txt,4323.47,0.1010333,0.07118255,0.05970149,0.04477612,0.03559128,0.2032147,0.16877155,0.06773827,0.08266364
0.7489,output/output_bottleneck/fasta/bottleneck_0.7489.fasta,0.09307469521742624,0.001956469324195647,986.0,output/output_bottleneck/snps/bottleneck_0.7489.fasta,output/output_bottleneck/matrix/matrix_0.7489.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.7489.fasta,output/output_bottleneck/images/image_0.7489.png,output/output_bottleneck/h_result/h_0.7489.txt,4480.61,0.0821501,0.07505071,0.0872211,0.08924950000000001,0.028397560000000002,0.12170385999999998,0.19675459,0.058823560000000004,0.08417852
0.7597,output/output_bottleneck/fasta/bottleneck_0.7597.fasta,0.1197547203296206,0.0020433573442043503,1022.0,output/output_bottleneck/snps/bottleneck_0.7597.fasta,output/output_bottleneck/matrix/matrix_0.7597.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.7597.fasta,output/output_bottleneck/images/image_0.7597.png,output/output_bottleneck/h_result/h_0.7597.txt,4388.46,0.10176125,0.04990215,0.08904109,0.05381605,0.04207437,0.07729943,0.21722114000000006,0.08023485,0.06457924999999999
0.7626,output/output_bottleneck/fasta/bottleneck_0.7626.fasta,0.0931190885711876,0.0017561036510847,885.0,output/output_bottleneck/snps/bottleneck_0.7626.fasta,output/output_bottleneck/matrix/matrix_0.7626.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.7626.fasta,output/output_bottleneck/images/image_0.7626.png,output/output_bottleneck/h_result/h_0.7626.txt,3977.03,0.14689266,0.04858757,0.08248588,0.07570621,0.055367229999999996,0.11864408000000001,0.18305081999999998,0.06666666,0.07570621
0.7733,output/output_bottleneck/fasta/bottleneck_0.7733.fasta,0.4858774563430581,0.00180112340290739,816.0,output/output_bottleneck/snps/bottleneck_0.7733.fasta,output/output_bottleneck/matrix/matrix_0.7733.txt,output/output_bottleneck/ancestral_sequence/ancestral_0.7733.fasta,output/output_bottleneck/images/image_0.7733.png,output/output_bottleneck/h_result/h_0.7733.txt,4690.86,0.07598039,0.06372549,0.10171569,0.05147058,0.049019599999999997,0.11397057000000001,0.24632348999999998,0.07843136000000003,0.03799019000000001
