selection_coefficient,fasta_file,Tajimas_D,Tajima_pi,num_of_mutation,snps_file,matrix_image_file,ancestral_seq,snps_image,output_file,average_h,category_sfs_1,category_sfs_2,category_sfs_3,category_sfs_4,category_sfs_5,category_sfs_6,category_sfs_7,category_sfs_8,category_sfs_9
0.2977,output/output_selection/fasta/selection_0.2977.fasta,-2.6335126225629235,0.00010999890001099951,261.0,output/output_selection/snps/snps_0.2977.fasta,output/output_selection/matrix/matrix_0.2977.txt,output/output_selection/ancestral_sequence/ancestral_0.2977.fasta,output/output_selection/images/image_0.2977.png,output/output_selection/h_result/h_0.2977.txt,21441.3,0.20306513,0.1302682,0.07662836,0.03448276,0.00766284,0.00383142,0.0,0.0,0.038314179999999996
0.3221,output/output_selection/fasta/selection_0.3221.fasta,-2.4231813639884745,0.00020109899911101804,367.0,output/output_selection/snps/snps_0.3221.fasta,output/output_selection/matrix/matrix_0.3221.txt,output/output_selection/ancestral_sequence/ancestral_0.3221.fasta,output/output_selection/images/image_0.3221.png,output/output_selection/h_result/h_0.3221.txt,18687.1,0.13351499,0.10081744,0.13351499,0.03269755,0.0054496,0.00544959,0.0,0.0,0.19891008000000002
0.3346,output/output_selection/fasta/selection_0.3346.fasta,-2.4867467912601966,0.00015460451456091482,304.0,output/output_selection/snps/snps_0.3346.fasta,output/output_selection/matrix/matrix_0.3346.txt,output/output_selection/ancestral_sequence/ancestral_0.3346.fasta,output/output_selection/images/image_0.3346.png,output/output_selection/h_result/h_0.3346.txt,16617.1,0.22039474,0.06907895,0.07565789,0.10526315,0.01315789,0.0,0.0,0.0,0.06907895
0.3377,output/output_selection/fasta/selection_0.3377.fasta,-2.625706252863794,0.00010399896001039952,245.0,output/output_selection/snps/snps_0.3377.fasta,output/output_selection/matrix/matrix_0.3377.txt,output/output_selection/ancestral_sequence/ancestral_0.3377.fasta,output/output_selection/images/image_0.3377.png,output/output_selection/h_result/h_0.3377.txt,21906.0,0.19183673,0.09795918,0.10204081,0.06938775,0.00816327,0.0,0.0,0.0,0.00816327
0.3909,output/output_selection/fasta/selection_0.3909.fasta,-2.799766409788385,0.00011484531619330257,346.0,output/output_selection/snps/snps_0.3909.fasta,output/output_selection/matrix/matrix_0.3909.txt,output/output_selection/ancestral_sequence/ancestral_0.3909.fasta,output/output_selection/images/image_0.3909.png,output/output_selection/h_result/h_0.3909.txt,18662.1,0.21387283,0.07514451,0.03179191,0.023121390000000002,0.0,0.0,0.0,0.0,0.10982659
0.4002,output/output_selection/fasta/selection_0.4002.fasta,-2.316390060874854,0.00023219565784140102,381.0,output/output_selection/snps/snps_0.4002.fasta,output/output_selection/matrix/matrix_0.4002.txt,output/output_selection/ancestral_sequence/ancestral_0.4002.fasta,output/output_selection/images/image_0.4002.png,output/output_selection/h_result/h_0.4002.txt,17900.3,0.13910761,0.18635171,0.07874015000000001,0.09186352,0.02099738,0.00262467,0.0,0.0,0.17060367999999998
0.4227,output/output_selection/fasta/selection_0.4227.fasta,-2.5657563559236194,0.00010712822164707616,234.0,output/output_selection/snps/snps_0.4227.fasta,output/output_selection/matrix/matrix_0.4227.txt,output/output_selection/ancestral_sequence/ancestral_0.4227.fasta,output/output_selection/images/image_0.4227.png,output/output_selection/h_result/h_0.4227.txt,18264.8,0.1965812,0.07692308,0.11111111000000001,0.03418804,0.02991452,0.008547,0.0,0.0,0.02136752
0.4627,output/output_selection/fasta/selection_0.4627.fasta,-2.620370076441585,0.00013993193401399282,323.0,output/output_selection/snps/snps_0.4627.fasta,output/output_selection/matrix/matrix_0.4627.txt,output/output_selection/ancestral_sequence/ancestral_0.4627.fasta,output/output_selection/images/image_0.4627.png,output/output_selection/h_result/h_0.4627.txt,16915.3,0.24148607,0.10835913,0.07120743,0.04643963,0.00928793,0.0,0.0,0.0,0.09287925
0.4852,output/output_selection/fasta/selection_0.4852.fasta,-2.499751402839471,0.00014351573655980564,287.0,output/output_selection/snps/snps_0.4852.fasta,output/output_selection/matrix/matrix_0.4852.txt,output/output_selection/ancestral_sequence/ancestral_0.4852.fasta,output/output_selection/images/image_0.4852.png,output/output_selection/h_result/h_0.4852.txt,18670.6,0.17421603,0.08362369,0.06271777,0.02090592,0.04529616,0.00696864,0.0,0.0,0.05574912
0.5097,output/output_selection/fasta/selection_0.5097.fasta,-2.657375645903829,0.00011933214001193277,291.0,output/output_selection/snps/snps_0.5097.fasta,output/output_selection/matrix/matrix_0.5097.txt,output/output_selection/ancestral_sequence/ancestral_0.5097.fasta,output/output_selection/images/image_0.5097.png,output/output_selection/h_result/h_0.5097.txt,15512.3,0.17525773,0.08591065,0.10652921,0.04123711,0.0137457,0.0,0.0,0.0,0.05498282
0.5159,output/output_selection/fasta/selection_0.5159.fasta,-2.6778508095466704,0.0001108978809201804,279.0,output/output_selection/snps/snps_0.5159.fasta,output/output_selection/matrix/matrix_0.5159.txt,output/output_selection/ancestral_sequence/ancestral_0.5159.fasta,output/output_selection/images/image_0.5159.png,output/output_selection/h_result/h_0.5159.txt,21261.0,0.25448029,0.06810036,0.06451613,0.02508961,0.017921149999999997,0.00716846,0.0,0.0,0.10752688
0.5722,output/output_selection/fasta/selection_0.5722.fasta,-2.202844956460452,0.0002603206291169409,386.0,output/output_selection/snps/snps_0.5722.fasta,output/output_selection/matrix/matrix_0.5722.txt,output/output_selection/ancestral_sequence/ancestral_0.5722.fasta,output/output_selection/images/image_0.5722.png,output/output_selection/h_result/h_0.5722.txt,20351.1,0.12176166,0.08031088,0.12176166,0.09067358,0.02331605,0.00518134,0.0,0.0,0.20725388999999997
0.5753,output/output_selection/fasta/selection_0.5753.fasta,-2.752985318227604,0.00011243119892033357,315.0,output/output_selection/snps/snps_0.5753.fasta,output/output_selection/matrix/matrix_0.5753.txt,output/output_selection/ancestral_sequence/ancestral_0.5753.fasta,output/output_selection/images/image_0.5753.png,output/output_selection/h_result/h_0.5753.txt,17429.7,0.18730159,0.05714286,0.06666666,0.028571430000000002,0.0031746,0.00952381,0.0,0.0,0.06984127
0.5815,output/output_selection/fasta/selection_0.5815.fasta,-2.692729199508559,9.621519946416663e-05,249.0,output/output_selection/snps/snps_0.5815.fasta,output/output_selection/matrix/matrix_0.5815.txt,output/output_selection/ancestral_sequence/ancestral_0.5815.fasta,output/output_selection/images/image_0.5815.png,output/output_selection/h_result/h_0.5815.txt,21813.2,0.27309237,0.12851406,0.07228916,0.02008032,0.00803213,0.0,0.0,0.0,0.0
0.5877,output/output_selection/fasta/selection_0.5877.fasta,-2.7019020369070823,9.287987928201482e-05,244.0,output/output_selection/snps/snps_0.5877.fasta,output/output_selection/matrix/matrix_0.5877.txt,output/output_selection/ancestral_sequence/ancestral_0.5877.fasta,output/output_selection/images/image_0.5877.png,output/output_selection/h_result/h_0.5877.txt,22716.3,0.19672131,0.08196721,0.06967214,0.0409836,0.00409836,0.00409836,0.0,0.0,0.01229508
0.5908,output/output_selection/fasta/selection_0.5908.fasta,-2.6267385879555083,0.00010653832855610783,251.0,output/output_selection/snps/snps_0.5908.fasta,output/output_selection/matrix/matrix_0.5908.txt,output/output_selection/ancestral_sequence/ancestral_0.5908.fasta,output/output_selection/images/image_0.5908.png,output/output_selection/h_result/h_0.5908.txt,18418.9,0.16334661,0.10358566,0.09561753,0.03984064,0.0,0.0,0.0,0.0,0.05976096
0.6378,output/output_selection/fasta/selection_0.6378.fasta,-2.355388477483636,0.00027959316366432267,474.0,output/output_selection/snps/snps_0.6378.fasta,output/output_selection/matrix/matrix_0.6378.txt,output/output_selection/ancestral_sequence/ancestral_0.6378.fasta,output/output_selection/images/image_0.6378.png,output/output_selection/h_result/h_0.6378.txt,17115.6,0.12869198,0.08860759,0.18987342000000001,0.06540085,0.0042194,0.0,0.0,0.0,0.20042193
0.6727,output/output_selection/fasta/selection_0.6727.fasta,-2.4403059998158865,0.0002168604576580492,402.0,output/output_selection/snps/snps_0.6727.fasta,output/output_selection/matrix/matrix_0.6727.txt,output/output_selection/ancestral_sequence/ancestral_0.6727.fasta,output/output_selection/images/image_0.6727.png,output/output_selection/h_result/h_0.6727.txt,16677.3,0.12189055,0.11442786,0.16417911000000002,0.02736318,0.00248756,0.00995024,0.0,0.0,0.17661691000000002
0.6941,output/output_selection/fasta/selection_0.6941.fasta,-2.670783730223316,0.00010442117801044172,261.0,output/output_selection/snps/snps_0.6941.fasta,output/output_selection/matrix/matrix_0.6941.txt,output/output_selection/ancestral_sequence/ancestral_0.6941.fasta,output/output_selection/images/image_0.6941.png,output/output_selection/h_result/h_0.6941.txt,22935.2,0.25670498,0.08429119,0.06896552,0.022988509999999997,0.022988509999999997,0.00383142,0.0,0.0,0.034482769999999996
0.7003,output/output_selection/fasta/selection_0.7003.fasta,-2.7488985948203277,0.00010938274455639224,305.0,output/output_selection/snps/snps_0.7003.fasta,output/output_selection/matrix/matrix_0.7003.txt,output/output_selection/ancestral_sequence/ancestral_0.7003.fasta,output/output_selection/images/image_0.7003.png,output/output_selection/h_result/h_0.7003.txt,20007.4,0.2557377,0.07540984,0.03278688,0.022950819999999997,0.00327869,0.009836069999999999,0.0,0.0,0.0
0.7034,output/output_selection/fasta/selection_0.7034.fasta,-2.731317099783578,0.00012876436892196656,347.0,output/output_selection/snps/snps_0.7034.fasta,output/output_selection/matrix/matrix_0.7034.txt,output/output_selection/ancestral_sequence/ancestral_0.7034.fasta,output/output_selection/images/image_0.7034.png,output/output_selection/h_result/h_0.7034.txt,16848.8,0.17291066,0.1037464,0.08645533,0.0259366,0.0,0.0,0.0,0.0,0.10374640000000002
0.7313,output/output_selection/fasta/selection_0.7313.fasta,-2.658270442336491,0.0001024272585556968,252.0,output/output_selection/snps/snps_0.7313.fasta,output/output_selection/matrix/matrix_0.7313.txt,output/output_selection/ancestral_sequence/ancestral_0.7313.fasta,output/output_selection/images/image_0.7313.png,output/output_selection/h_result/h_0.7313.txt,17894.1,0.17857143,0.09920635,0.09920635,0.04761905,0.0079365,0.00396825,0.0,0.0,0.0
0.7566,output/output_selection/fasta/selection_0.7566.fasta,-2.691899267183008,0.00011522309019333998,295.0,output/output_selection/snps/snps_0.7566.fasta,output/output_selection/matrix/matrix_0.7566.txt,output/output_selection/ancestral_sequence/ancestral_0.7566.fasta,output/output_selection/images/image_0.7566.png,output/output_selection/h_result/h_0.7566.txt,20452.0,0.21694915,0.11186441,0.08813559,0.0338983,0.00338983,0.0,0.0,0.0,0.0779661
0.7628,output/output_selection/fasta/selection_0.7628.fasta,-2.6928144426413763,9.374249691846486e-05,243.0,output/output_selection/snps/snps_0.7628.fasta,output/output_selection/matrix/matrix_0.7628.txt,output/output_selection/ancestral_sequence/ancestral_0.7628.fasta,output/output_selection/images/image_0.7628.png,output/output_selection/h_result/h_0.7628.txt,22476.2,0.19753086,0.15226337,0.04115226,0.053497939999999994,0.00411523,0.0,0.0,0.0,0.0
0.7659,output/output_selection/fasta/selection_0.7659.fasta,-2.6971775498434942,0.00011392411328411928,294.0,output/output_selection/snps/snps_0.7659.fasta,output/output_selection/matrix/matrix_0.7659.txt,output/output_selection/ancestral_sequence/ancestral_0.7659.fasta,output/output_selection/images/image_0.7659.png,output/output_selection/h_result/h_0.7659.txt,13981.9,0.23129252,0.07142857,0.07823129000000001,0.03741496,0.0,0.01020408,0.0,0.0,0.06122449
0.769,output/output_selection/fasta/selection_0.769.fasta,-2.7559846278271682,0.00010515046364687824,297.0,output/output_selection/snps/snps_0.769.fasta,output/output_selection/matrix/matrix_0.769.txt,output/output_selection/ancestral_sequence/ancestral_0.769.fasta,output/output_selection/images/image_0.769.png,output/output_selection/h_result/h_0.769.txt,20245.3,0.19191919,0.08080808,0.08080808,0.01683502,0.00673401,0.0,0.0,0.0,0.06397306
0.7721,output/output_selection/fasta/selection_0.7721.fasta,-2.6950671276962703,0.0001028312949193736,266.0,output/output_selection/snps/snps_0.7721.fasta,output/output_selection/matrix/matrix_0.7721.txt,output/output_selection/ancestral_sequence/ancestral_0.7721.fasta,output/output_selection/images/image_0.7721.png,output/output_selection/h_result/h_0.7721.txt,19179.8,0.2443609,0.10526316,0.07894736999999999,0.02631579,0.0112782,0.0,0.0,0.0,0.0
0.7752,output/output_selection/fasta/selection_0.7752.fasta,-2.6002590784704145,0.00010110403946465545,231.0,output/output_selection/snps/snps_0.7752.fasta,output/output_selection/matrix/matrix_0.7752.txt,output/output_selection/ancestral_sequence/ancestral_0.7752.fasta,output/output_selection/images/image_0.7752.png,output/output_selection/h_result/h_0.7752.txt,19136.8,0.18181818,0.2034632,0.09090909,0.02164502,0.00865801,0.01298701,0.0,0.0,0.0
0.7977,output/output_selection/fasta/selection_0.7977.fasta,-2.6188314874150693,9.18617076455495e-05,216.0,output/output_selection/snps/snps_0.7977.fasta,output/output_selection/matrix/matrix_0.7977.txt,output/output_selection/ancestral_sequence/ancestral_0.7977.fasta,output/output_selection/images/image_0.7977.png,output/output_selection/h_result/h_0.7977.txt,22120.7,0.17592593,0.10648148,0.11111111,0.03240741,0.01851852,0.0,0.00462963,0.0,0.0
0.8377,output/output_selection/fasta/selection_0.8377.fasta,-2.6942106287724346,9.109201837274517e-05,237.0,output/output_selection/snps/snps_0.8377.fasta,output/output_selection/matrix/matrix_0.8377.txt,output/output_selection/ancestral_sequence/ancestral_0.8377.fasta,output/output_selection/images/image_0.8377.png,output/output_selection/h_result/h_0.8377.txt,18909.6,0.13924051,0.10970464,0.10970463999999999,0.02953587,0.00843882,0.0,0.0,0.0,0.0
0.8501,output/output_selection/fasta/selection_0.8501.fasta,-2.6542339397973302,9.480511255493477e-05,233.0,output/output_selection/snps/snps_0.8501.fasta,output/output_selection/matrix/matrix_0.8501.txt,output/output_selection/ancestral_sequence/ancestral_0.8501.fasta,output/output_selection/images/image_0.8501.png,output/output_selection/h_result/h_0.8501.txt,18157.0,0.27038627,0.06866953,0.06008582999999999,0.06437769,0.0,0.00858369,0.0,0.0,0.02145923
0.8816,output/output_selection/fasta/selection_0.8816.fasta,-2.6908410201924293,9.155059964551833e-05,237.0,output/output_selection/snps/snps_0.8816.fasta,output/output_selection/matrix/matrix_0.8816.txt,output/output_selection/ancestral_sequence/ancestral_0.8816.fasta,output/output_selection/images/image_0.8816.png,output/output_selection/h_result/h_0.8816.txt,19576.7,0.14345992,0.07594937,0.08016877,0.054852319999999996,0.01265823,0.0,0.0,0.0,0.0
0.8878,output/output_selection/fasta/selection_0.8878.fasta,-2.67214825540895,0.00010210806982839211,256.0,output/output_selection/snps/snps_0.8878.fasta,output/output_selection/matrix/matrix_0.8878.txt,output/output_selection/ancestral_sequence/ancestral_0.8878.fasta,output/output_selection/images/image_0.8878.png,output/output_selection/h_result/h_0.8878.txt,21433.0,0.171875,0.1328125,0.1015625,0.03515625,0.00390625,0.0,0.0,0.0,0.0078125
0.8909,output/output_selection/fasta/selection_0.8909.fasta,-2.602712604959996,0.00014872578546941767,335.0,output/output_selection/snps/snps_0.8909.fasta,output/output_selection/matrix/matrix_0.8909.txt,output/output_selection/ancestral_sequence/ancestral_0.8909.fasta,output/output_selection/images/image_0.8909.png,output/output_selection/h_result/h_0.8909.txt,18744.8,0.20298507,0.12835821,0.11641791,0.03283582,0.00597015,0.0,0.0,0.0,0.08358207000000001
0.9033,output/output_selection/fasta/selection_0.9033.fasta,-2.654460719120234,0.00013277240964964032,321.0,output/output_selection/snps/snps_0.9033.fasta,output/output_selection/matrix/matrix_0.9033.txt,output/output_selection/ancestral_sequence/ancestral_0.9033.fasta,output/output_selection/images/image_0.9033.png,output/output_selection/h_result/h_0.9033.txt,12503.1,0.16199377,0.11214953,0.08099689,0.01869158,0.01557632,0.00934578,0.0,0.0,0.07165107999999999
0.9334,output/output_selection/fasta/selection_0.9334.fasta,-2.6179362142040232,0.00015033587037866953,345.0,output/output_selection/snps/snps_0.9334.fasta,output/output_selection/matrix/matrix_0.9334.txt,output/output_selection/ancestral_sequence/ancestral_0.9334.fasta,output/output_selection/images/image_0.9334.png,output/output_selection/h_result/h_0.9334.txt,20252.4,0.1826087,0.04347826,0.12753623,0.03768116,0.00289855,0.0,0.0,0.0,0.12463769
0.9472,output/output_selection/fasta/selection_0.9472.fasta,-2.6047125300045666,9.03970758272212e-05,209.0,output/output_selection/snps/snps_0.9472.fasta,output/output_selection/matrix/matrix_0.9472.txt,output/output_selection/ancestral_sequence/ancestral_0.9472.fasta,output/output_selection/images/image_0.9472.png,output/output_selection/h_result/h_0.9472.txt,19901.1,0.24401914,0.09569378,0.08612439999999999,0.057416270000000005,0.01913876,0.0,0.0,0.0,0.0
